Date,BND,CHFEUR=X,CHFUSD=X,CSBGC3.SW,EL4W.DE,EURUSD=X,GLD,GSG,HYG,IEF,LQD,MTUM,SHY,SPY,UDN,VT,VTV,^IRX
2018-09-25,63.56010055541992,0.8820400238037109,1.0367958545684814,58.961360931396484,66.78327178955078,1.175295352935791,113.6500015258789,17.950000762939453,58.658477783203125,85.33203887939453,88.7001953125,109.15335083007812,70.97698974609375,260.7314453125,18.972822189331055,65.80709075927734,92.98057556152344,2.1679999828338623
2018-09-26,63.722164154052734,0.88059002161026,1.036011815071106,58.95359802246094,66.78422546386719,1.1763184070587158,113.05000305175781,17.829999923706055,58.71978759765625,85.61146545410156,89.01791381835938,108.98323059082031,70.98555755615234,259.9512634277344,18.955373764038086,65.69651794433594,92.55709838867188,2.1600000858306885
2018-09-27,63.770748138427734,0.8818600177764893,1.0362157821655273,58.852569580078125,66.77869415283203,1.1748534440994263,112.05000305175781,17.93000030517578,58.82876205444336,85.61146545410156,89.13417053222656,109.28669738769531,70.98555755615234,260.6775817871094,18.807083129882812,65.74835968017578,92.5488052368164,2.140000104904175
2018-09-28,63.770748138427734,0.8794299960136414,1.0235624313354492,58.875892639160156,66.7828140258789,1.1637378931045532,112.76000213623047,18.110000610351562,58.86962890625,85.65380096435547,89.0721664428711,109.43382263183594,71.01976776123047,260.7045593261719,18.77219009399414,65.5064926147461,92.50784301757812,2.1500000953674316
2018-10-01,63.65138244628906,0.8778600096702576,1.019160270690918,58.961360931396484,66.77595520019531,1.1605371236801147,112.56999969482422,18.5,59.039939880371094,85.43657684326172,88.94932556152344,110.00399017333984,71.00003814697266,261.6102600097656,18.737295150756836,65.71380615234375,92.90069580078125,2.1549999713897705
2018-10-02,63.765113830566406,0.8780900239944458,1.0168802738189697,58.969139099121094,66.77549743652344,1.157755732536316,113.87000274658203,18.530000686645508,58.99208068847656,85.65719604492188,89.02708435058594,109.51660919189453,71.02568817138672,261.45782470703125,18.71112823486328,65.4028091430664,93.11799621582031,2.174999952316284
2018-10-03,63.44020462036133,0.8797399997711182,1.0164977312088013,58.961360931396484,,1.1551746129989624,113.41999816894531,18.719999313354492,58.834712982177734,85.02090454101562,88.50621795654297,109.875244140625,70.9914779663086,261.6012878417969,18.65006446838379,65.4028091430664,93.2350082397461,2.1700000762939453
2018-10-04,63.27778625488281,0.8784599900245667,1.0083186626434326,58.93805694580078,66.76725769042969,1.147631287574768,113.4800033569336,18.459999084472656,58.61581802368164,84.80033111572266,88.14087677001953,108.12798309326172,70.97434997558594,259.5566101074219,18.641345977783203,64.6858139038086,93.0511474609375,2.1700000762939453
2018-10-05,63.164058685302734,0.8756999969482422,1.0087255239486694,58.93028259277344,66.77140045166016,1.1518083810806274,113.80000305175781,18.420000076293945,58.35584259033203,84.59677124023438,87.79879760742188,107.03364562988281,70.9658203125,258.1038818359375,18.66751480102539,64.29707336425781,92.75860595703125,2.1649999618530273
2018-10-08,63.13969802856445,0.8752599954605103,1.0086643695831299,58.945823669433594,66.76908874511719,1.1522595882415771,112.54000091552734,18.389999389648438,58.225860595703125,84.63072204589844,87.70549011230469,106.04047393798828,70.94864654541016,258.1038818359375,18.65006446838379,64.15885925292969,93.0511474609375,2.1649999618530273
